id,slug,lang,name,description,url,pdf,published_at,authors,type,country,region,distillery,bottler,age,abv,price_per_liter,flavour,rating_marcel,rating_sascha,rating_value_for_money
504,glendronach-cask-strength-batch-12,en,Glendronach Cask Strength Batch 12,"Do you remember how we used to talk about ""sherry bombs""? If you've been around the whisky world for any length of time, you'll remember when a really sherry-heavy whisky was automatically considered a flavour grenade. The Glendronach Cask Strength Batch 12 with its 58.2% vol. is such a whisky that makes me think - not because it's bad, but because it perfectly shows how our perception has changed over the years.",/whisky-reviews/glendronach-cask-strength-batch-12,/exports/pdf/glendronach-cask-strength-batch-12.pdf,2025-06-13T06:04:43+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glendronach,,0,58.2,121.29,rich,85,84,3
501,royal-brackla-12-years,en,Royal Brackla 12 Years,"Who says that royal whiskies always have to be meek and polite? The Royal Brackla 12 years from the Scottish Highlands region thoroughly dispels such prejudices. This bottling from the traditional distillery in Cawdor proves that even with an alcohol content of just 40%, there can be plenty of steam in the kettle.",/whisky-reviews/royal-brackla-12-years,/exports/pdf/royal-brackla-12-years.pdf,2025-06-12T08:10:05+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Royal Brackla,,12,40,91.42,rich,79,79,3
502,m-h-apex-white-wine,en,M&H APEX White Wine,"The whisky landscape of the 21st century is increasingly characterised by producers from outside the traditional whisky nations. Israel, a country that could hardly be more different from Scotland or Kentucky in terms of climate and culture, is establishing itself as a force to be reckoned with on the global whisky scene. At 61.2% vol., the M&H APEX White Wine from the Milk & Honey Distillery presents itself as a fascinating object of study for analysing how Mediterranean conditions and innovative cask maturation influence the sensory characteristics of whisky. The M&H Distillery in Tel Aviv operates under completely different climatic conditions than traditional whisky producers. The average temperatures of 20-30°C and the low humidity significantly accelerate the maturation process. This leads to a more intensive exchange between the distillate and the cask, which is reflected in the high viscosity and flavour complexity observed.",/whisky-reviews/m-h-apex-white-wine,/exports/pdf/m-h-apex-white-wine.pdf,2025-06-11T06:37:52+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Israel,,M&H,,0,61.2,99.86,delicate,85,86,3
505,talisker-8-years-tidal-churn-diageo-special-releases-2024,en,Talisker 8 Years Tidal Churn - Diageo Special Releases (2024),"Sometimes you come across a whisky that literally takes you back to the Stone Age - in the very best sense. The Talisker 8 Years Tidal Churn from the Diageo Special Releases 2024 is just such a candidate. It invites you on a geological expedition where every sip tastes like an open history book. The name ""Tidal Churn"" says it all. Tidal churn describes the wild churning of the sea by the tides - exactly what this whisky does in the glass and later on the palate.",/whisky-reviews/talisker-8-years-tidal-churn-diageo-special-releases-2024,/exports/pdf/talisker-8-years-tidal-churn-diageo-special-releases-2024.pdf,2025-06-10T08:38:53+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Skye,Talisker,,8,58.7,119.13,spicy,88,87,4
503,glenallachie-2010-2024-14-years-koval-bourbon-barrel,en,GlenAllachie 14 Years (2010/2024) - Koval Bourbon Barrel,"Imagine it's the year 2010, Barack Obama is president, the iPad has just been invented and somewhere in the Scottish Speyside, a young GlenAllachie New Make is slumbering away in an American bourbon cask. 14 years later, in 2024, this whisky comes back to life - at 62.4% vol. and with a story to tell that takes us on a journey between continents and worlds of flavour.",/whisky-reviews/glenallachie-2010-2024-14-years-koval-bourbon-barrel,/exports/pdf/glenallachie-2010-2024-14-years-koval-bourbon-barrel.pdf,2025-06-09T07:49:41+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,GlenAllachie,,14,62.4,185,delicate,86,86,3
426,glenlivet-2021-13-years,en,Glenlivet 13 Years 1st Fill American Oak,"Regional exclusives often hold a special charm. The Glenlivet 13 Years 1st Fill American Oak, crafted specifically for the French market, showcases how even within the classic Speyside style, intriguing variations can arise. Matured in first-fill American oak casks and bottled at 40% ABV, this whisky promises an easy-drinking experience. But what makes it stand out?",/whisky-reviews/glenlivet-2021-13-years,/exports/pdf/glenlivet-2021-13-years.pdf,2025-06-08T07:57:45+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glenlivet,,13,40,57,delicate,78,78,4
385,double-trouble-peated,en,St. Kilian Double Trouble – Peated,"With the special release Double Trouble – Peated, St. Kilian celebrates the 40th anniversary of a cult film, yet keeps the true protagonist in focus: the whisky. Known for its experimental spirit and bold cask choices, this German distillery delivers another striking example. Aged in rare Ramandolo sweet wine casks from northern Italy, this peated single malt masterfully balances power and refinement.",/whisky-reviews/double-trouble-peated,/exports/pdf/double-trouble-peated.pdf,2025-06-06T05:58:43+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,0,59.5,85.57,spicy,75,83,3
404,braeval-1994-2019-sansibar,en,Braeval (1994/2019) - Sansibar,"Braeval - a distillery that is often overshadowed by its more famous Speyside neighbours, even among whisky connoisseurs. This is mainly due to the fact that official bottlings are virtually non-existent. Instead, most of the production ends up in blends. Fortunately, there are independent bottlers such as Sansibar that make it possible to enjoy such hidden treasures as single malts.",/whisky-reviews/braeval-1994-2019-sansibar,/exports/pdf/braeval-1994-2019-sansibar.pdf,2025-06-05T07:23:45+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Braeval,Sansibar,0,44.5,405.7,delicate,87,87,0
500,stauning-heather-distillery-edition-2017-2021,en,Stauning Heather Distillery Edition (2017/2021),"While other countries are still debating whether they can distil whisky at all, the Danes are simply marching through and demanding premium prices for their Danish whiskies. And you know what? They have the courage to do it. At 47.80% vol. and without an age statement, this Danish whisky presents itself like a rebellious teenager: young, untamed and damn self-confident. Incidentally, the Heather Edition does not mean that heather has been thrown into the barrel here (although that would come as no surprise with the Danes), but that this whisky is intended to capture the rough, windswept landscape of Denmark in the glass.",/whisky-reviews/stauning-heather-distillery-edition-2017-2021,/exports/pdf/stauning-heather-distillery-edition-2017-2021.pdf,2025-06-04T06:54:57+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Denmark,,Stauning,,0,47.8,202.58,rich,80,82,1
498,eiskeller-whisky-12-years-single-cask-fass-4,en,Eiskeller-Whisky 12 Years Single Cask Fass 4,"Award-winning and rightly celebrated! The Eiskeller whisky 12 years single cask cask 4 from the Lambertus Bräu und Brand distillery has made history: As the winner of the German Whisky Awards 2025 in the prestigious ""Single Malt Cask Strength (unpeated)"" category, it came out on top against over 100 German whiskies. Organised by the Verband Deutscher Whiskybrenner e.V. and blind-tasted by a jury of experts, this award is the accolade for German whisky. Anyone looking for an exceptional German single malt that not only meets international standards, but exceeds them, should definitely read on. This whisky is a shining example of what German distilleries are capable of - and why they increasingly deserve the attention of the whisky world.",/whisky-reviews/eiskeller-whisky-12-years-single-cask-fass-4,/exports/pdf/eiskeller-whisky-12-years-single-cask-fass-4.pdf,2025-06-03T06:41:29+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Lambertus Bräu und Brand,,12,56.6,199.8,floral,82,84,3
499,steinkeller-whisky-12-jahre-single-cask-fass-8,en,Steinkeller-Whisky 12 Years Single Cask Fass 8,Who would have thought that the Rhineland - actually known as a white wine region - is home to a German whisky that can hold its own against its Scottish relatives? The Steinkeller 12-years single cask whisky from the Lambertus Bräu und Brand distillery impressively proves that German distillers have long been capable of more than just schnapps and grain.,/whisky-reviews/steinkeller-whisky-12-jahre-single-cask-fass-8,/exports/pdf/steinkeller-whisky-12-jahre-single-cask-fass-8.pdf,2025-06-02T08:25:55+00:00,"[""Marcel"", ""Sascha""]",Single Grain,Germany,,Lambertus Bräu und Brand,,12,40,99.8,delicate,78,78,3
494,wolfburn-langskip,en,Wolfburn Langskip,"When it comes to honest, unadulterated whiskies, the Wolfburn Langskip is a real insider tip at a very good price. The still young Wolfburn distillery, based in the far north of Scotland near Thurso, brings a statement to the glass with this strong representative that experienced connoisseurs in particular will appreciate: blunt, direct, sweet - and full of character.",/whisky-reviews/wolfburn-langskip,/exports/pdf/wolfburn-langskip.pdf,2025-05-30T05:16:15+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Wolfburn,,0,58,59.93,delicate,85,83,5
496,wolfburn-cognac-cask-2017-2025-8-years,en,Wolfburn Cognac Cask 8 Years (2017/2025),"The young Wolfburn distillery in the northern Highlands has ventured into an elegant cask experiment: eight years of maturation in cognac casks, an unusual choice that combines character and charm. The result is a fruity, malty single malt that arouses curiosity - especially on the nose.",/whisky-reviews/wolfburn-cognac-cask-2017-2025-8-years,/exports/pdf/wolfburn-cognac-cask-2017-2025-8-years.pdf,2025-05-29T06:36:50+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Wolfburn,,8,46,90.7,mellow,81,78,4
492,wolfburn-vibrant-stills-sauternes-cask-2016-2024-8-years,en,Wolfburn Vibrant Stills Sauternes Cask 8 Years (2016/2024),"Wolfburn, the northernmost distillery on the Scottish mainland, is known for its handcrafted and elegant whiskies. With the Vibrant Stills Sauternes Cask 2016/2024, they've once again delivered something exciting. Aged for 8 years – first in ex-bourbon, then in first-fill Sauternes wine casks from France – this release offers bright fruitiness with structure. Bottled exclusively for Germany, it’s definitely worth a closer look.",/whisky-reviews/wolfburn-vibrant-stills-sauternes-cask-2016-2024-8-years,/exports/pdf/wolfburn-vibrant-stills-sauternes-cask-2016-2024-8-years.pdf,2025-05-28T09:41:12+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Wolfburn,,8,50,105.57,delicate,77,79,3
495,wolfburn-10-years-2023-release,en,Wolfburn 10 Years (2023 Release),"Ten years - that's quite a milestone for a young distillery like Wolfburn. Since its foundation in 2013, Scotland's northernmost mainland distillery has made a name for itself with consistent quality and characterful small-batch releases. The 2023 10th anniversary whisky is more than just an anniversary statement - it's a kind of assessment: what can Wolfburn do if given time - and rest?",/whisky-reviews/wolfburn-10-years-2023-release,/exports/pdf/wolfburn-10-years-2023-release.pdf,2025-05-27T07:06:17+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Wolfburn,,10,46,60.7,mellow,80,81,4
493,wolfburn-vibrant-stills-bourbon-barrel-2015-2023-8-years,en,Wolfburn Vibrant Stills Bourbon Barrel 8 Years (2015/2023),"The Vibrant Stills Bourbon Barrel 2015/2023 edition by Wolfburn is a small batch release made exclusively for the German market. Aged for 8 years in fresh bourbon barrels and bottled at a robust 50% ABV, this Single Malt Scotch Whisky presents both the gentleness of the Highlands and a surprisingly pronounced smoky tone. Non-chill filtered and bottled in its natural colour, it feels pure – and delightfully complex.",/whisky-reviews/wolfburn-vibrant-stills-bourbon-barrel-2015-2023-8-years,/exports/pdf/wolfburn-vibrant-stills-bourbon-barrel-2015-2023-8-years.pdf,2025-05-26T06:24:57+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Wolfburn,,8,50,112.71,spicy,81,81,3
497,glen-garioch-21-years-2003-2024-wu-dram-clan,en,Glen Garioch 21 Years (2003/2024) - Wu DRAM Clan,"For the first time ever in the history of the Glen Garioch distillery, located in the Scottish Highlands, a single malt has been launched that was created in partnership by the independent bottler Wu DRAM Clan from Germany and the distillery. The Wu DRAM Clan is known for exquisite bottlings and so it is not surprising that the bottling was sold out within a few minutes.",/whisky-reviews/glen-garioch-21-years-2003-2024-wu-dram-clan,/exports/pdf/glen-garioch-21-years-2003-2024-wu-dram-clan.pdf,2025-05-25T05:56:26+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glen Garioch,Wu Dram Clan,21,53.9,485.57,rich,92,88,0
312,st-kilian-single-cask-ultra-heavily-peated,en,St. Kilian Single Cask – Ultra Heavily Peated,When a whisky comes with 135 ppm phenol content and the malt comes exclusively from Glen Esk - a Scottish malting estate that doesn't deliver this kind of extremism to anyone else - then you can expect great things. And this 6-years single malt from an Oloroso sherry hogshead delivers.,/whisky-reviews/st-kilian-single-cask-ultra-heavily-peated,/exports/pdf/st-kilian-single-cask-ultra-heavily-peated.pdf,2025-05-24T05:59:16+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,,6,58.9,159.8,peaty,80,84,3
283,ardmore-2010-a-dream-of-scotland,en,Ardmore (2010) A Dream Of Scotland - Brühler Whiskyhaus,"The Ardmore 2010 ‘A Dream of Scotland’, exclusively bottled by the Brühl Whisky House, is aimed at connoisseurs and explorers who appreciate whiskies with a strong character and unadulterated flavour.",/whisky-reviews/ardmore-2010-a-dream-of-scotland,/exports/pdf/ardmore-2010-a-dream-of-scotland.pdf,2025-05-23T06:50:17+00:00,"[""Marcel"", ""Sascha""]",,Scotland,Highlands,Ardmore,Brühler Whiskyhaus,12,56.2,127.14,peaty,75,72,3
435,distilled-at-south-islay-2024-13-years-the-tasteful-8-bruehler-whiskyhaus,en,Distilled at South Islay 13 Years (2024) The Tasteful 8 - Brühler Whiskyhaus,"Those who love Islay are often looking for the perfect interplay of smoke, complexity and character. The independent bottling from Brühler Whiskyhaus, the Distilled at South Islay 2024 13 Years The Tasteful 8, promises exactly that - and more. With a whopping 56.9% ABV, this whisky comes with power and intensity.",/whisky-reviews/distilled-at-south-islay-2024-13-years-the-tasteful-8-bruehler-whiskyhaus,/exports/pdf/distilled-at-south-islay-2024-13-years-the-tasteful-8-bruehler-whiskyhaus.pdf,2025-05-22T06:39:14+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Isle of Islay,,Brühler Whiskyhaus,13,56.9,198.57,peaty,85,87,2
